registro_id,persona_id,nombre_apellido,area,lider_responsable,proyecto_id,proyecto_nombre,categoria_proyecto,fecha,tiempo_horas,fuente,estado,observaciones
2e3cd0d6-31b7-47a3-a2d9-951e36484bce,PER-0050,Sebastián Muñoz,Infraestructura,Diego Castillo,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2024-11-18,74.75,Smartsheet,rechazado,
d7e8d29b-2651-49e4-be7d-2d728f45d08e,PER-0057,Tatiana Ríos,Desarrollo,Juliana Torres,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2025-05-27,65.07,Smartsheet,pendiente,Requiere aprobación
eaa31987-8159-47a3-87b4-d83f041fff8a,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2024-06-21,13.59,Smartsheet,pendiente,Revisión pendiente
87ccdddf-c9cd-432e-8577-9e53de7f2ed8,PER-0098,Mateo López,Recursos Humanos,Laura Ospina,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2025-03-25,13.04,Smartsheet,confirmado,
923316a3-a0e7-473e-84a0-411d66061f5e,PER-0021,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-016,Seguridad Piloto,soporte,2025-01-20,14.14,Smartsheet,corregido,Atraso menor
c8052c75-80a0-46ec-b467-7231f8fb455f,PER-0034,Isabella Medina,Calidad,Andrea Salcedo,PRJ-2025-012,Automatización Revisión,ausentismos,2025-04-17,2.96,Smartsheet,confirmado,Bloqueado por dependencia
cfc8c254-7754-459a-8de2-2a7bad3311db,PER-0003,Adriana López,Soporte,Miguel Ríos,PRJ-2025-002,Análisis de Datos Fase I,experimento,2025-02-10,13.01,Smartsheet,confirmado,Sin novedad
ecac1d96-7935-44fa-ac90-25fb1c696c4a,PER-0077,Iván González,Investigación,Natalia Duarte,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2024-07-16,3.26,Smartsheet,rechazado,Parcialmente ejecutado
01f22373-2bec-417e-90f1-aae955663f90,PER-0016,María Gutiérrez,Desarrollo,Juliana Torres,PRJ-2025-015,Mejora Continua Expansión,proyecto,2024-08-13,6.96,Smartsheet,rechazado,Completado a tiempo
417f850c-8024-4829-9411-c29d4e761946,PER-0094,Tatiana Rojas,Comercial,Felipe Vargas,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2024-08-05,3.56,Smartsheet,rechazado,
057725dc-fce4-4de2-8762-8a0d158e92c3,PER-0088,Andrés Díaz,Administrativo,Paola Herrera,PRJ-2025-042,Experiencia Cliente Fase I,evolutivo,2024-12-21,4.02,Smartsheet,confirmado,Completado a tiempo
97250836-a6dd-4b88-8671-d8e7282deb91,PER-0010,Héctor Torres,Infraestructura,Diego Castillo,PRJ-2025-007,Bienestar Fase II,proyecto,2025-02-10,3.0,Smartsheet,corregido,Revisión pendiente
95ca7d86-f392-4918-9bff-896a9be0a6f2,PER-0001,Andrés Sánchez,Desarrollo,Juliana Torres,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2025-01-14,10.42,Smartsheet,confirmado,
9f08078e-e699-436a-9cc8-38e48e33f843,PER-0065,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-032,Seguridad Fase I,ausentismos,2024-10-21,24.44,Smartsheet,confirmado,
1c35104e-4a84-44a1-a225-cd5b4a446e01,PER-0112,Diana Muñoz,Desarrollo,Juliana Torres,PRJ-2025-054,Transformación Digital Fase I,mantenimiento,2024-09-21,15.41,Smartsheet,confirmado,
ef6bdeb2-2d19-470b-b442-d731e6b86723,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-10-09,11.93,Smartsheet,confirmado,
49332ea5-6921-4104-9bf3-f9c3caa94d47,PER-0007,Ximena García,Investigación,Natalia Duarte,PRJ-2025-015,Mejora Continua Expansión,proyecto,2024-08-02,2.45,Smartsheet,confirmado,
7eaa106d-aca4-40c4-914f-caefad050f85,PER-0091,Sofía Martínez,Operaciones,Carlos Mendoza,PRJ-2025-036,Experiencia Cliente Fase II,evolutivo,2025-01-04,1.34,Smartsheet,confirmado,Completado a tiempo
65508c54-3b88-4038-8be3-efc74446329a,PER-0073,Sofía Rodríguez,Comercial,Felipe Vargas,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2025-04-05,4.88,Smartsheet,confirmado,OK
b2db7d4e-b97d-4d44-a535-f8febf83e6e5,PER-0114,Carolina Pérez,Infraestructura,Diego Castillo,PRJ-2025-022,Automatización Piloto,proyecto,2024-05-14,7.86,Smartsheet,confirmado,
4910f09a-4e49-46b7-b194-e364c26545c8,PER-0059,Valentina Flores,Administrativo,Paola Herrera,PRJ-2025-054,Transformación Digital Fase I,administrativo,2025-04-28,118.94,Smartsheet,corregido,
19d9378e-f2be-4cb2-a843-6e59a0453900,PER-0094,Tatiana Rojas,Comercial,Felipe Vargas,PRJ-2025-047,Análisis de Datos Piloto,otros,2025-02-16,6.97,Smartsheet,confirmado,OK
062a4f86-bf05-4b0a-888f-238b1cbce4ea,PER-0052,Ricardo Hernández,Soporte,Miguel Ríos,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2024-07-31,0.0,Smartsheet,confirmado,Atraso menor
25116512-9c3f-44a7-b29b-5629fc3dfefd,PER-0016,María Gutiérrez,Desarrollo,Juliana Torres,PRJ-2025-020,Bienestar Revisión,mantenimiento,2025-01-07,13.89,Smartsheet,confirmado,
9e452032-9762-4c2f-ac46-b1282af51f45,PER-0026,Melissa Ramírez,Desarrollo,Juliana Torres,PRJ-2025-032,Seguridad Fase I,ausentismos,2024-12-15,46.49,Smartsheet,confirmado,Sin novedad
0786f300-813a-4f9d-89b3-729e44895ca6,PER-0012,Germán Vargas,Soporte,Miguel Ríos,PRJ-2025-003,Bienestar Implementación,experimento,2025-01-18,3.98,Smartsheet,confirmado,Completado a tiempo
677fb6cd-9649-449c-b774-6782058df266,PER-0060,Isabella Medina,Recursos Humanos,Laura Ospina,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2024-06-10,46.57,Smartsheet,confirmado,
4f8d45d5-1e89-4760-a9de-d7d56645b4bd,PER-0007,Ximena García,Investigación,Natalia Duarte,PRJ-2025-036,Experiencia Cliente Fase II,evolutivo,2024-06-09,48.86,Smartsheet,pendiente,
e0f556cb-d7b9-4823-84e1-2b3cbeab71e7,PER-0075,Sebastián Sánchez,Desarrollo,Juliana Torres,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2025-01-13,6.05,Smartsheet,confirmado,Requiere aprobación
9bb7908c-0e51-4d1b-9dd2-2bbcaaa05a8a,PER-0076,Gabriel Martínez,Infraestructura,Diego Castillo,PRJ-2025-047,Análisis de Datos Piloto,otros,2024-12-19,11.6,Smartsheet,confirmado,
2db5fb8b-f991-432b-84c0-737190b21e87,PER-0078,Tatiana Rojas,Soporte,Miguel Ríos,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2025-04-10,111.67,Smartsheet,rechazado,Parcialmente ejecutado
133f3c18-9a64-4019-9cec-e06982ea35bd,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-03-12,5.55,Smartsheet,confirmado,
31529229-2303-4e99-8541-f7e749d6e936,PER-0003,Adriana López,Soporte,Miguel Ríos,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-08-05,29.39,Smartsheet,pendiente,
97316228-59f3-4dbb-9a1b-c34d99e5287d,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-050,Mejora Continua Piloto,mantenimiento,2024-12-24,3.66,Smartsheet,confirmado,
8f55a33c-15b5-483c-aa14-930dcd4a9ad9,PER-0058,Iván Torres,Investigación,Natalia Duarte,PRJ-2025-038,Análisis de Datos Fase II,experimento,2024-09-02,0.0,Smartsheet,corregido,Completado a tiempo
8d18c8e0-cab0-4487-aa38-fe1b1d073c16,PER-0005,Camila García,Recursos Humanos,Laura Ospina,PRJ-2025-032,Seguridad Fase I,ausentismos,2024-11-21,4.93,Smartsheet,pendiente,Sin novedad
9b1021b0-b784-4c92-a754-0eacee9151e7,PER-0074,Fernando Díaz,Calidad,Andrea Salcedo,PRJ-2025-021,Seguridad Piloto,experimento,2025-02-08,7.2,Smartsheet,confirmado,Revisión pendiente
77740229-0bb9-45f1-b2e6-a09a94f839af,PER-0021,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-019,Optimización Procesos Expansión,evolutivo,2024-08-07,3.79,Smartsheet,rechazado,Parcialmente ejecutado
94dc3c38-25ce-4ced-9490-940189cfae73,PER-0017,Ximena Torres,Administrativo,Paola Herrera,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2024-09-28,11.12,Smartsheet,confirmado,Atraso menor
17a2a85b-c761-4908-83fc-50fc9f82bc3f,PER-0080,Melissa Reyes,Investigación,Natalia Duarte,PRJ-2025-014,Transformación Digital Implementación,proyecto,2024-09-22,8.69,Smartsheet,pendiente,Parcialmente ejecutado
87cd98fe-246e-40eb-8865-5913d8d97548,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-016,Seguridad Piloto,soporte,2024-08-16,7.99,Smartsheet,rechazado,OK
a79b2a33-07e3-4429-ad97-4903c98f6700,PER-0044,Daniel Torres,Infraestructura,Diego Castillo,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2024-06-28,8.97,Smartsheet,confirmado,Completado a tiempo
d490f3f7-e836-4ee0-ab78-4000f486e3b8,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2025-05-26,54.67,Smartsheet,confirmado,
4d9bb3fa-9f7d-4402-9631-4de0ff37aded,PER-0079,Isabella Torres,Investigación,Natalia Duarte,PRJ-2025-040,Bienestar Revisión,ausentismos,2024-06-22,8.34,Smartsheet,confirmado,
d9e485fb-093f-4d83-ba8a-383a246add9e,PER-0057,Tatiana Ríos,Desarrollo,Juliana Torres,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2025-01-15,7.03,Smartsheet,confirmado,Revisión pendiente
2a0d6a9b-48c4-4f77-a9b6-1a2597ed6c76,PER-0032,Ximena Suárez,Desarrollo,Juliana Torres,PRJ-2025-054,Transformación Digital Fase I,mantenimiento,2024-12-29,4.29,Smartsheet,pendiente,
97e1244a-9269-4c12-948d-4bbb3e453e72,PER-0097,Stephanie Rojas,Calidad,Andrea Salcedo,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-12-02,9.1,Smartsheet,confirmado,Revisión pendiente
75ab14b6-b20e-4947-a7f7-ab8adca78ccf,PER-0057,Tatiana Ríos,Desarrollo,Juliana Torres,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2024-05-06,12.14,Smartsheet,confirmado,
3617c4da-425c-4f0b-9135-fbb21c66c817,PER-0005,Camila García,Recursos Humanos,Laura Ospina,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2025-03-25,4.81,Smartsheet,corregido,Completado a tiempo
25a3c95b-78cd-4f44-a726-d61dd4b8eb79,PER-0093,Jorge Ramírez,Desarrollo,Juliana Torres,PRJ-2025-048,Gestión del Cambio Fase I,soporte,2024-10-08,16.51,Smartsheet,confirmado,
58d16533-21d1-446b-a93e-c1026cf12096,PER-0070,Juan Rojas,Otros,Roberto Gómez,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-03-13,13.58,Smartsheet,confirmado,
35d71089-5126-4461-acdc-70b56a9652dc,PER-0043,David Ríos,Infraestructura,Diego Castillo,PRJ-2025-025,Análisis de Datos Fase II,soporte,2024-07-04,4.56,Smartsheet,confirmado,
6834fd0d-4980-4aae-9be7-e37a1237d387,PER-0114,Carolina Pérez,Infraestructura,Diego Castillo,PRJ-2025-051,Seguridad Implementación,administrativo,2025-02-01,2.31,Smartsheet,confirmado,
3b8ec0c2-0ee9-4fbe-9259-af43d04d96e0,PER-0081,Mateo Mora,Recursos Humanos,,PRJ-2025-033,Mejora Continua Revisión,proyecto,2024-10-29,6.17,Smartsheet,confirmado,
217fedee-16f7-4465-8e11-8a3193e63c41,PER-0096,Héctor Rojas,Otros,Roberto Gómez,PRJ-2025-038,Análisis de Datos Fase II,experimento,2025-02-14,15.5,Smartsheet,pendiente,Atraso menor
a7b2d2e1-6c12-49d2-88e1-c7e4d1072a65,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-025,Análisis de Datos Fase II,soporte,2025-01-22,8.84,Smartsheet,confirmado,Sin novedad
a656ae79-6d4d-40b8-890f-5cb1b070ebfc,PER-0011,Iván Herrera,Operaciones,Carlos Mendoza,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-06-01,1.48,Smartsheet,confirmado,Completado a tiempo
62c8ad78-6822-4d3d-b057-599eb4eb02fe,PER-0075,Sebastián Sánchez,Desarrollo,Juliana Torres,PRJ-2025-032,Seguridad Fase I,ausentismos,2025-03-22,3.8,Smartsheet,confirmado,
c169ce64-5bc2-4109-b58b-e2595414b3ec,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-030,Automatización Revisión,mantenimiento,2024-07-06,48.84,Smartsheet,confirmado,OK
7420139c-e022-47b7-99e8-e33059d05285,PER-0078,Tatiana Rojas,Soporte,Miguel Ríos,PRJ-2025-055,Análisis de Datos Revisión,ausentismos,2024-11-26,3.27,Smartsheet,confirmado,
6163da3e-2727-41dc-9c9e-766427fd226a,PER-0004,Sebastián Díaz,Investigación,Natalia Duarte,PRJ-2025-051,Seguridad Implementación,administrativo,2024-07-13,4.92,Smartsheet,pendiente,OK
2ca9201b-e80d-4db3-bd26-053da3633235,PER-0071,Valentina Mora,Operaciones,Carlos Mendoza,PRJ-2025-023,Mejora Continua Revisión,proyecto,2024-06-04,42.72,Smartsheet,confirmado,Atraso menor
ccd040b8-746f-4d3a-9043-597617c4d4ed,PER-0098,Mateo López,Recursos Humanos,Laura Ospina,PRJ-2025-009,Bienestar Expansión,ausentismos,2025-01-14,14.09,Smartsheet,confirmado,Sin novedad
bc5923a2-83e8-4352-95d0-f740cef64ca3,PER-0030,Mateo Guerrero,Administrativo,Paola Herrera,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2024-11-19,0.84,Smartsheet,confirmado,
cbb8c51e-a1b7-476e-be97-108161171379,PER-0081,Mateo Mora,Recursos Humanos,Laura Ospina,PRJ-2025-051,Seguridad Implementación,administrativo,2025-04-28,5.34,Smartsheet,pendiente,Bloqueado por dependencia
e8909627-d7d5-45c9-ba76-01e414820b82,PER-0097,Stephanie Rojas,Calidad,Andrea Salcedo,PRJ-2025-031,Seguridad Revisión,administrativo,2025-01-13,112.54,Smartsheet,pendiente,Parcialmente ejecutado
bfabb0c3-6bee-4ed1-9881-cae76742a5a4,PER-0011,Iván Herrera,Operaciones,Carlos Mendoza,PRJ-2025-052,Transformación Digital Fase I,administrativo,2025-01-29,100.3,Smartsheet,rechazado,
3f887dd4-992f-44ff-a6e8-98b58ab497cd,PER-0033,Marcela Sánchez,Soporte,Miguel Ríos,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-06-28,50.67,Smartsheet,corregido,Revisión pendiente
ad9d1546-e190-41d2-afdf-c1b83779c049,PER-0079,Isabella Torres,Investigación,Natalia Duarte,PRJ-2025-021,Seguridad Piloto,experimento,2024-08-01,0.94,Smartsheet,confirmado,OK
9480944b-e87b-43b3-a479-0b38e79c5713,PER-0007,Ximena García,Investigación,Natalia Duarte,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-08-31,12.69,Smartsheet,confirmado,Sin novedad
31db3955-124b-49ed-8e7e-dc34a7e22c39,PER-0009,Paula Ramírez,Investigación,Natalia Duarte,PRJ-2025-031,Seguridad Revisión,otros,2024-05-15,2.25,Smartsheet,confirmado,Atraso menor
e71d2d37-34e2-4daa-b167-21ca917a4986,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-11-25,6.85,Smartsheet,confirmado,
a228f002-c3ca-4c5f-af7b-7e9e2f12db0f,PER-0055,Jorge Torres,Infraestructura,Diego Castillo,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2025-02-09,0.51,Smartsheet,confirmado,Parcialmente ejecutado
06f64fdf-3214-4e5d-be3a-be0108dd62d7,PER-0035,Santiago Mora,Recursos Humanos,Laura Ospina,PRJ-2025-039,Mejora Continua Piloto,soporte,2024-09-06,11.04,Smartsheet,confirmado,OK
a8417f83-1019-497e-a38f-57efc9818f14,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-11-19,14.64,Smartsheet,confirmado,Requiere aprobación
351d0ff6-cc46-4de2-9bb4-0641adc7b7b0,PER-0082,Iván Sánchez,Investigación,Natalia Duarte,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2025-04-28,2.34,Smartsheet,confirmado,Revisión pendiente
0fe9eb95-907c-4c9e-b5fa-3bf0dc0be431,PER-0078,Tatiana Rojas,Soporte,Miguel Ríos,PRJ-2025-031,Seguridad Revisión,otros,2024-05-03,59.05,Smartsheet,confirmado,OK
f4919574-07d6-49a3-b9aa-f37f67b73b10,PER-0069,Diana García,Investigación,Natalia Duarte,PRJ-2025-002,Análisis de Datos Fase I,experimento,2025-04-09,1.43,Smartsheet,pendiente,Revisión pendiente
78e5b6f8-1286-4032-a13d-5b3f67212149,PER-0016,María Gutiérrez,Desarrollo,Juliana Torres,PRJ-2025-030,Automatización Revisión,mantenimiento,2024-11-06,0.0,Smartsheet,confirmado,Completado a tiempo
219edabc-a9b6-41c3-ab91-8edcd09ca919,PER-0104,Stephanie Gutiérrez,Administrativo,Paola Herrera,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-08-22,4.2,Smartsheet,confirmado,
2ed4727f-0608-40dd-b7ae-e64a5f028a6d,PER-0106,Marcela Medina,Calidad,Andrea Salcedo,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2024-11-19,2.58,Smartsheet,pendiente,Atraso menor
feaa7270-8fd6-4fb5-b826-e956d7a7648a,PER-0009,Paula Ramírez,Investigación,Natalia Duarte,PRJ-2025-038,Análisis de Datos Fase II,experimento,2024-07-05,9.02,Smartsheet,confirmado,Revisión pendiente
f7d2ec5a-eb50-41a0-98c0-02300dfef5bf,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2025-01-28,0.0,Smartsheet,rechazado,
ea477356-6181-44e7-84da-8bec6c75a16e,PER-0109,Luis Herrera,Desarrollo,Juliana Torres,PRJ-2025-027,Transformación Digital Fase I,mantenimiento,2024-09-18,4.39,Smartsheet,confirmado,Parcialmente ejecutado
3c25a44f-74f1-4573-9b9f-fcd05ff6fc73,PER-0041,Diana Díaz,Calidad,Andrea Salcedo,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2025-05-23,1.11,Smartsheet,confirmado,
2b1f902f-3e88-4ba8-9e07-8f4b62269f23,PER-0040,Santiago Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-005,Automatización Fase I,proyecto,2025-05-30,8.22,Smartsheet,confirmado,
27e70cdb-5a8a-45fa-b6db-fa8650783c30,PER-0044,Daniel Torres,Infraestructura,Diego Castillo,PRJ-2025-054,Transformación Digital Fase I,mantenimiento,2024-05-28,12.16,Smartsheet,confirmado,OK
b290f342-384b-458e-af70-625091f61871,PER-0011,Iván Herrera,Operaciones,Carlos Mendoza,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-05-18,7.18,Smartsheet,confirmado,Sin novedad
9d73c737-edad-4525-8c63-9575aa10bd1f,PER-0009,Paula Ramírez,Investigación,Natalia Duarte,PRJ-2025-007,Bienestar Fase II,proyecto,2025-04-12,0.89,Smartsheet,rechazado,Revisión pendiente
3e9193ab-bf35-4083-9778-3e25c1e7825f,PER-0059,Valentina Flores,Administrativo,Paola Herrera,PRJ-2025-025,Análisis de Datos Fase II,soporte,2024-12-24,15.04,Smartsheet,confirmado,
c3b2a0ec-a9a6-4cec-a2aa-8907b1a8d222,PER-0025,Iván Flores,Calidad,Andrea Salcedo,PRJ-2025-007,Bienestar Fase II,proyecto,2024-06-22,5.85,Smartsheet,confirmado,
c0d409b3-980d-4d2a-b2ad-87f292144a5c,PER-0062,Jorge Muñoz,Comercial,Felipe Vargas,PRJ-2025-047,Análisis de Datos Piloto,otros,2025-03-14,2.32,Smartsheet,corregido,Completado a tiempo
42d4aa3e-7c65-4058-9004-add73ca6ff18,PER-0075,Sebastián Sánchez,Desarrollo,,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2025-02-02,9.18,Smartsheet,confirmado,Revisión pendiente
93f684b4-010d-4e06-84ab-09ce63ae350f,PER-0031,Germán Mora,Comercial,Felipe Vargas,PRJ-2025-033,Mejora Continua Revisión,proyecto,2025-02-11,43.01,Smartsheet,confirmado,Parcialmente ejecutado
dffc4854-e9b7-4882-9000-893710cf9ea0,PER-0077,Iván González,Investigación,Natalia Duarte,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-10-17,52.23,Smartsheet,rechazado,Parcialmente ejecutado
294c1725-a5da-4993-ad7d-dcff0312d2bf,PER-0029,Isabella Morales,Administrativo,Paola Herrera,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2024-05-02,13.55,Smartsheet,pendiente,Sin novedad
28ad4d87-7080-4014-b42a-f617cca911c2,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-026,Seguridad Implementación,mantenimiento,2024-08-03,135.79,Smartsheet,confirmado,Requiere aprobación
0a3cc245-eaf8-49d7-a2ab-c13a8d6c5b01,PER-0006,Mateo Ramírez,Desarrollo,Juliana Torres,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-08-10,1.81,Smartsheet,confirmado,
98584914-9be1-4a01-b1f2-963bf0e1dab8,PER-0108,Luis Ramírez,Comercial,Felipe Vargas,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2024-06-21,5.58,Smartsheet,confirmado,
2dfdd868-051a-4daf-97e4-3eab7413a536,PER-0104,Stephanie Gutiérrez,Administrativo,Paola Herrera,PRJ-2025-024,Infraestructura Cloud Piloto,evolutivo,2025-04-04,4.45,Smartsheet,confirmado,Atraso menor
98da6eac-798b-4e82-bb82-a849c19cab02,PER-0102,Tatiana Suárez,Operaciones,Carlos Mendoza,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-08-07,5.71,Smartsheet,pendiente,Completado a tiempo
3a2ebf70-3a09-42a0-9422-8e800d1d2c45,PER-0102,Tatiana Suárez,Operaciones,Carlos Mendoza,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2024-10-15,5.22,Smartsheet,confirmado,Parcialmente ejecutado
56a4487d-c104-466f-8d91-dab1f70b4962,PER-0102,Tatiana Suárez,Operaciones,Carlos Mendoza,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2025-03-11,4.31,Smartsheet,confirmado,
013711b5-92d8-46ef-97cc-be6b438d10cc,PER-0048,David Morales,Otros,Roberto Gómez,PRJ-2025-034,Seguridad Fase I,evolutivo,2025-04-21,7.67,Smartsheet,confirmado,
d30a9fa8-0a60-4c74-a917-b2a790ef200a,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-12-18,41.34,Smartsheet,confirmado,Atraso menor
6b9f90f3-a812-4eb7-95eb-9bad74ac1887,PER-0097,Stephanie Rojas,Calidad,Andrea Salcedo,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-09-29,3.14,Smartsheet,confirmado,Parcialmente ejecutado
eadee318-c502-4c22-87e7-8560de577cdb,PER-0041,Diana Díaz,Calidad,Andrea Salcedo,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-11-12,3.81,Smartsheet,confirmado,OK
d8b52909-e924-4e36-8ff3-de60ceb32c52,PER-0101,Melissa Sánchez,Infraestructura,Diego Castillo,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-08-25,1.04,Smartsheet,confirmado,Completado a tiempo
8cb88c12-cbaf-4551-a892-1d92c488e3e4,PER-0025,Iván Flores,Calidad,,PRJ-2025-046,Gestión del Cambio Fase II,otros,2025-03-06,79.9,Smartsheet,confirmado,Sin novedad
aef38550-5566-4347-a077-cc99a3e5f277,PER-0052,Ricardo Hernández,Soporte,Miguel Ríos,PRJ-2025-053,Automatización Expansión,mantenimiento,2025-02-21,8.1,Smartsheet,confirmado,Bloqueado por dependencia
e0057963-22d2-40e8-af4d-c7fee9b6c675,PER-0061,Adriana Ríos,Operaciones,Carlos Mendoza,PRJ-2025-015,Mejora Continua Expansión,proyecto,2025-01-20,4.64,Smartsheet,pendiente,Sin novedad
7dcbf6c0-5fc4-451f-8ef8-64302c6632d3,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-029,Análisis de Datos Fase II,experimento,2024-12-17,17.93,Smartsheet,confirmado,Requiere aprobación
6117f18a-1fb6-4988-994b-2c7b3bab9eab,PER-0044,Daniel Torres,Infraestructura,Diego Castillo,PRJ-2025-015,Mejora Continua Expansión,proyecto,2024-12-01,6.14,Smartsheet,confirmado,
08da649c-f06f-4f52-8c45-630802dec4b7,PER-0018,Adriana Medina,Operaciones,Carlos Mendoza,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2024-10-17,6.49,Smartsheet,corregido,
dda1c1ed-74ba-4a25-9596-69d4d80a0707,PER-0050,Sebastián Muñoz,Infraestructura,Diego Castillo,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-12-30,4.77,Smartsheet,confirmado,
f1ea07c9-75d5-4689-94c6-22dad77e075c,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-039,Mejora Continua Piloto,soporte,2025-01-06,1.99,Smartsheet,confirmado,Requiere aprobación
ee6ed329-cd9d-4a0c-99b2-8cf749fa4bb2,PER-0067,María Muñoz,Soporte,Miguel Ríos,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2024-07-27,7.32,Smartsheet,pendiente,
4471141e-ef55-48f0-95fb-a0af94b6cd40,PER-0116,David García,Soporte,Miguel Ríos,PRJ-2025-056,Experiencia Cliente Expansión,administrativo,2024-08-14,2.04,Smartsheet,corregido,Parcialmente ejecutado
bf68821d-34c2-4c18-b4da-e6cabc46d2a2,PER-0036,Sofía Guerrero,Investigación,Natalia Duarte,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-05-04,44.53,Smartsheet,confirmado,Parcialmente ejecutado
e9298054-626b-4aaf-b7c8-f9231c044fed,PER-0074,Fernando Díaz,Calidad,Andrea Salcedo,PRJ-2025-003,Bienestar Implementación,experimento,2024-06-16,7.11,Smartsheet,confirmado,Atraso menor
8005b33e-1c65-4873-b2eb-1fd91e801bfc,PER-0054,David Reyes,Recursos Humanos,Laura Ospina,PRJ-2025-016,Seguridad Piloto,soporte,2024-07-31,62.93,Smartsheet,confirmado,Bloqueado por dependencia
79efa435-d233-4c8a-acdc-3fc0320154e5,PER-0114,Carolina Pérez,Infraestructura,Diego Castillo,PRJ-2025-056,Experiencia Cliente Expansión,administrativo,2024-07-20,5.21,Smartsheet,confirmado,OK
c1b42e3c-f4d4-44a8-9cd6-d5c6ab2bc31a,PER-0048,David Morales,Otros,Roberto Gómez,PRJ-2025-005,Automatización Fase I,proyecto,2024-06-23,6.35,Smartsheet,confirmado,Parcialmente ejecutado
