registro_id,persona_id,nombre_apellido,area,lider_responsable,proyecto_id,proyecto_nombre,categoria_proyecto,fecha,tiempo_horas,fuente,estado,observaciones,timestamp_registro
3482fac9-970b-468c-8b35-79e274b6d7c6,PER-0052,Ricardo Hernández,Soporte,Miguel Ríos,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2024-07-31,0.25,SQL_app,confirmado,,2024-07-31 12:53:00
6de06915-db22-4d7d-b8da-0b41c76134e5,PER-0016,María Gutiérrez,Desarrollo,Juliana Torres,PRJ-2025-020,Bienestar Revisión,mantenimiento,2025-01-07,4.32,SQL_app,rechazado,,2025-01-07 08:29:34
ea9cbd6c-ccc5-46e7-90f1-1d74e6e0492c,PER-0026,Melissa Ramírez,Desarrollo,Juliana Torres,PRJ-2025-032,Seguridad Fase I,ausentismos,2024-12-15,39.0,SQL_app,confirmado,Bloqueado por dependencia,2024-12-15 10:19:21
e088262f-4265-492f-a367-717df36d6660,PER-0012,Germán Vargas,Soporte,Miguel Ríos,PRJ-2025-003,Bienestar Implementación,experimento,2025-01-18,10.28,SQL_app,confirmado,Sin novedad,2025-01-18 17:02:22
6a517018-f2da-448e-b8d4-0c0371b31ff6,PER-0060,Isabella Medina,Recursos Humanos,Laura Ospina,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2024-06-10,37.65,SQL_app,confirmado,Revisión pendiente,2024-06-10 09:56:57
d07e0692-3ce1-4557-af59-a9aa4981d143,PER-0007,Ximena García,Investigación,Natalia Duarte,PRJ-2025-036,Experiencia Cliente Fase II,evolutivo,2024-06-09,21.41,SQL_app,confirmado,,2024-06-09 17:21:59
c6ac8a63-f5fc-43c7-a424-41e64f097856,PER-0075,Sebastián Sánchez,Desarrollo,Juliana Torres,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2025-01-13,16.61,SQL_app,pendiente,Requiere aprobación,2025-01-13 16:55:11
f0e4b97f-cabf-42f9-8e92-ce96a3085e85,PER-0076,Gabriel Martínez,Infraestructura,Diego Castillo,PRJ-2025-047,Análisis de Datos Piloto,otros,2024-12-19,4.11,SQL_app,confirmado,,2024-12-19 10:26:42
056e856d-4e98-4abc-a418-dfc22a5986ef,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-040,Bienestar Revisión,administrativo,2025-03-12,109.3,SQL_app,confirmado,,2025-03-12 11:29:29
e3be62d6-8e7b-4bad-b2b7-5b2fff2da45b,PER-0003,Adriana López,Soporte,Miguel Ríos,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-08-05,78.79,SQL_app,confirmado,Atraso menor,2024-08-05 10:45:48
6c623826-2604-43d5-ac1d-b480b7ecdbce,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-050,Mejora Continua Piloto,mantenimiento,2024-12-24,6.21,SQL_app,confirmado,Atraso menor,2024-12-24 08:22:58
8f0542a5-402e-4d5c-a128-140a2d1697c5,PER-0058,Iván Torres,Investigación,Natalia Duarte,PRJ-2025-038,Análisis de Datos Fase II,experimento,2024-09-02,0.25,SQL_app,pendiente,OK,2024-09-02 13:06:49
dbeccf89-3bad-4e64-b42b-f1a96e00135e,PER-0005,Camila García,Recursos Humanos,Laura Ospina,PRJ-2025-032,Seguridad Fase I,ausentismos,2024-11-21,2.1,SQL_app,confirmado,Requiere aprobación,2024-11-21 16:47:29
627306ee-d9bf-464a-b65c-89ff11c1f81f,PER-0074,Fernando Díaz,Calidad,Andrea Salcedo,PRJ-2025-021,Seguridad Piloto,experimento,2025-02-08,15.13,SQL_app,confirmado,,2025-02-08 07:48:49
691b354c-ea61-4c61-b96c-53a071b87f17,PER-0017,Ximena Torres,Administrativo,Paola Herrera,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2024-09-28,12.07,SQL_app,confirmado,,2024-09-28 15:24:38
3a251555-823f-4867-b7dd-d7d164d777ec,PER-0080,Melissa Reyes,Investigación,Natalia Duarte,PRJ-2025-014,Transformación Digital Implementación,proyecto,2024-09-22,24.62,SQL_app,pendiente,Completado a tiempo,2024-09-22 07:42:06
c578bafc-e793-478d-9263-d1fb875c946e,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-016,Seguridad Piloto,soporte,2024-08-16,23.86,SQL_app,confirmado,,2024-08-16 10:39:18
d5433457-cfdf-4092-9ba7-1ec7c3592105,PER-0044,Daniel Torres,Infraestructura,Diego Castillo,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2024-06-28,14.86,SQL_app,confirmado,,2024-06-28 11:05:17
d087777f-6a9a-4d32-be33-dfe22c1f5132,PER-0079,Isabella Torres,Investigación,Natalia Duarte,PRJ-2025-040,Bienestar Revisión,ausentismos,2024-06-22,7.58,SQL_app,corregido,OK,2024-06-22 08:26:23
1e5984e8-a139-48d4-8579-21046eba2ce4,PER-0057,Tatiana Ríos,Desarrollo,Juliana Torres,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2025-01-15,12.47,SQL_app,pendiente,Atraso menor,2025-01-15 07:40:13
995f7db7-331a-4d46-a3d2-2fb7d76c202f,PER-0032,Ximena Suárez,Desarrollo,Juliana Torres,PRJ-2025-054,Transformación Digital Fase I,mantenimiento,2024-12-29,12.6,SQL_app,rechazado,,2024-12-29 14:31:22
1ccffaf3-992a-4cc8-80b1-ade002342196,PER-0097,Stephanie Rojas,Calidad,Andrea Salcedo,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-12-02,23.35,SQL_app,pendiente,,2024-12-02 09:32:05
84192753-2c49-4a23-8697-74fc5e6361af,PER-0057,Tatiana Ríos,Desarrollo,Juliana Torres,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2024-05-06,15.93,SQL_app,confirmado,Revisión pendiente,2024-05-06 12:45:50
e84d6d07-49d9-476c-9c5b-04a8d401cfe8,PER-0093,Jorge Ramírez,Desarrollo,Juliana Torres,PRJ-2025-048,Gestión del Cambio Fase I,soporte,2024-10-08,30.13,SQL_app,confirmado,Bloqueado por dependencia,2024-10-08 09:49:04
4fe9cc36-6131-45ea-9321-eb9706a6ec28,PER-0070,Juan Rojas,Otros,Roberto Gómez,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-03-13,28.29,SQL_app,confirmado,OK,2025-03-13 14:19:24
bf19b469-7df2-476d-ac5e-db71140fb3d5,PER-0043,David Ríos,Infraestructura,Diego Castillo,PRJ-2025-025,Análisis de Datos Fase II,soporte,2024-07-04,11.9,SQL_app,corregido,,2024-07-04 07:16:15
d8c01f4b-27ec-4e79-8490-ff0231c32e0e,PER-0081,Mateo Mora,Recursos Humanos,Laura Ospina,PRJ-2025-033,Mejora Continua Revisión,proyecto,2024-10-29,15.69,SQL_app,confirmado,,2024-10-29 16:05:51
f57cf36b-e477-4169-9b3f-363c91762741,PER-0096,Héctor Rojas,Otros,,PRJ-2025-038,Análisis de Datos Fase II,experimento,2025-02-14,40.6,SQL_app,confirmado,Requiere aprobación,2025-02-14 13:53:58
7180f2df-7b13-49ef-8d0b-7ac876b5dc6f,PER-0011,Iván Herrera,Operaciones,Carlos Mendoza,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-06-01,1.84,SQL_app,confirmado,Atraso menor,2024-06-01 08:36:32
2331e047-d163-410a-bc57-8b4dd1be4d52,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-030,Automatización Revisión,mantenimiento,2024-07-06,118.79,SQL_app,pendiente,Completado a tiempo,2024-07-06 17:02:28
a47c97b4-dec7-4adc-a0f4-8c6cde0bc425,PER-0078,Tatiana Rojas,Soporte,Miguel Ríos,PRJ-2025-055,Análisis de Datos Revisión,ausentismos,2024-11-26,9.48,SQL_app,pendiente,Sin novedad,2024-11-26 12:00:19
d176a013-6797-46b1-bc6a-7d4f267e5355,PER-0004,Sebastián Díaz,Investigación,Natalia Duarte,PRJ-2025-051,Seguridad Implementación,administrativo,2024-07-13,9.73,SQL_app,confirmado,,2024-07-13 08:05:18
9a13d5ff-3f43-4a51-8b9c-da56989338af,PER-0098,Mateo López,Recursos Humanos,Laura Ospina,PRJ-2025-009,Bienestar Expansión,ausentismos,2025-01-14,40.99,SQL_app,rechazado,Requiere aprobación,2025-01-14 11:43:09
90dc2a0b-8797-48bf-bc01-d1fa5fa8a9b4,PER-0030,Mateo Guerrero,Administrativo,Paola Herrera,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2024-11-19,0.33,SQL_app,confirmado,OK,2024-11-19 18:39:59
20677ace-0bd8-4352-a696-d555739d1117,PER-0081,Mateo Mora,Recursos Humanos,Laura Ospina,PRJ-2025-051,Seguridad Implementación,administrativo,2025-04-28,6.85,SQL_app,pendiente,Sin novedad,2025-04-28 11:14:12
acbfd514-2170-4bb0-8d6e-16dad0ddeb4d,PER-0097,Stephanie Rojas,Calidad,Andrea Salcedo,PRJ-2025-031,Seguridad Revisión,otros,2025-01-13,193.92,SQL_app,corregido,Parcialmente ejecutado,2025-01-13 09:56:23
9563be49-c55f-41bc-bb8c-6b85ab1ed7fe,PER-0011,Iván Herrera,Operaciones,Carlos Mendoza,PRJ-2025-052,Transformación Digital Fase I,administrativo,2025-01-29,203.96,SQL_app,corregido,Revisión pendiente,2025-01-29 18:15:04
556bd853-9d16-497e-8f34-5d956e776193,PER-0033,Marcela Sánchez,Soporte,Miguel Ríos,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-06-28,16.63,SQL_app,confirmado,Completado a tiempo,2024-06-28 12:55:29
e004e681-04bb-4a99-92c1-9d947e74c4fd,PER-0079,Isabella Torres,Investigación,Natalia Duarte,PRJ-2025-021,Seguridad Piloto,experimento,2024-08-01,2.22,SQL_app,confirmado,Sin novedad,2024-08-01 16:45:57
29e71020-a2de-42b2-981b-fd78cba6f2f3,PER-0007,Ximena García,Investigación,Natalia Duarte,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-08-31,27.79,SQL_app,rechazado,Bloqueado por dependencia,2024-08-31 12:15:27
fb3c1fa5-e72e-41ed-9dd4-d6b1ddd9fc44,PER-0035,Santiago Mora,Recursos Humanos,Laura Ospina,PRJ-2025-039,Mejora Continua Piloto,soporte,2024-09-06,12.97,SQL_app,corregido,Sin novedad,2024-09-06 08:27:13
49066181-d2a6-4056-b2d8-76a82f0819d3,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-11-19,39.93,SQL_app,confirmado,Revisión pendiente,2024-11-19 16:21:59
85c6436f-4ccf-4c9d-976b-f2932c175eea,PER-0082,Iván Sánchez,Investigación,Natalia Duarte,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2025-04-28,5.93,SQL_app,pendiente,,2025-04-28 13:38:09
f2a19d9d-1f8d-4969-9759-0452b5bdc6a0,PER-0078,Tatiana Rojas,Soporte,Miguel Ríos,PRJ-2025-031,Seguridad Revisión,otros,2024-05-03,61.23,SQL_app,pendiente,,2024-05-03 10:00:29
41862006-6299-43a7-a196-daf69c3f9f67,PER-0016,María Gutiérrez,Desarrollo,Juliana Torres,PRJ-2025-030,Automatización Revisión,mantenimiento,2024-11-06,0.25,SQL_app,confirmado,,2024-11-06 09:24:07
67e6fbb5-4ecf-4c0a-9d7f-99854438451b,PER-0104,Stephanie Gutiérrez,Administrativo,Paola Herrera,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-08-22,11.79,SQL_app,confirmado,Bloqueado por dependencia,2024-08-22 09:26:52
fcf0f60b-cbef-4373-a5be-3c4598bf4b16,PER-0009,Paula Ramírez,Investigación,Natalia Duarte,PRJ-2025-038,Análisis de Datos Fase II,experimento,2024-07-05,3.95,SQL_app,pendiente,Sin novedad,2024-07-05 10:42:49
f06431af-b142-4fd0-a989-411f839b4c61,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2025-01-28,0.25,SQL_app,confirmado,OK,2025-01-28 14:33:52
3645339c-36c4-4e2e-8158-8718a25ceda5,PER-0109,Luis Herrera,Desarrollo,Juliana Torres,PRJ-2025-027,Transformación Digital Fase I,mantenimiento,2024-09-18,4.97,SQL_app,pendiente,Completado a tiempo,2024-09-18 12:10:13
75c31f97-7ab7-49f3-a8c4-95878e9f48ea,PER-0041,Diana Díaz,Calidad,Andrea Salcedo,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2025-05-23,1.28,SQL_app,confirmado,Parcialmente ejecutado,2025-05-23 11:17:54
325a0be8-5267-462f-9943-4d2cd68e2774,PER-0040,Santiago Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-005,Automatización Fase I,proyecto,2025-05-30,17.04,SQL_app,confirmado,Revisión pendiente,2025-05-30 18:33:26
f26e9c65-0ec9-482a-9287-3a48d2f93059,PER-0044,Daniel Torres,Infraestructura,Diego Castillo,PRJ-2025-054,Transformación Digital Fase I,mantenimiento,2024-05-28,29.31,SQL_app,confirmado,Sin novedad,2024-05-28 13:43:20
d206c71c-3e61-47e9-9384-a7aac472f0fc,PER-0011,Iván Herrera,Operaciones,Carlos Mendoza,PRJ-2025-004,Transformación Digital Expansión,administrativo,2024-05-18,94.75,SQL_app,pendiente,Requiere aprobación,2024-05-18 09:52:28
f7bf3f65-99da-4794-b01b-3abf66540c82,PER-0009,Paula Ramírez,Investigación,Natalia Duarte,PRJ-2025-007,Bienestar Fase II,proyecto,2025-04-12,2.5,SQL_app,confirmado,Revisión pendiente,2025-04-12 07:01:58
e6419336-1ba9-49a1-80eb-162311208fc2,PER-0025,Iván Flores,Calidad,Andrea Salcedo,PRJ-2025-007,Bienestar Fase II,proyecto,2024-06-22,3.16,SQL_app,confirmado,Bloqueado por dependencia,2024-06-22 08:27:01
37b27730-4ef3-4d8d-ab0a-d58f25af918c,PER-0062,Jorge Muñoz,Comercial,Felipe Vargas,PRJ-2025-047,Análisis de Datos Piloto,otros,2025-03-14,4.3,SQL_app,pendiente,,2025-03-14 13:33:51
6b87e3ba-fe84-42b2-ad88-ed44448b3c86,PER-0075,Sebastián Sánchez,Desarrollo,Juliana Torres,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2025-02-02,17.62,SQL_app,confirmado,,2025-02-02 16:22:22
f70b25be-83a1-462d-bac1-321575b6edc5,PER-0031,Germán Mora,Comercial,Felipe Vargas,PRJ-2025-033,Mejora Continua Revisión,proyecto,2025-02-11,92.76,SQL_app,confirmado,Parcialmente ejecutado,2025-02-11 10:22:08
1d73fb6f-6793-4902-8736-36edeffb2c4c,PER-0029,Isabella Morales,Administrativo,Paola Herrera,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2024-05-02,29.61,SQL_app,confirmado,,2024-05-02 10:09:10
d63c1df9-9d6d-47c1-a80b-e3d6bab934c0,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-026,Seguridad Implementación,mantenimiento,2024-08-03,72.95,SQL_app,confirmado,Atraso menor,2024-08-03 07:18:23
a66cf92a-54c2-4b16-9094-af702bc21da5,PER-0006,Mateo Ramírez,Desarrollo,Juliana Torres,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-08-10,4.66,SQL_app,confirmado,Atraso menor,2024-08-10 10:27:27
646bcf30-bc2a-4d57-a94f-d32b4012365e,PER-0108,Luis Ramírez,Comercial,Felipe Vargas,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2024-06-21,1.97,SQL_app,rechazado,Parcialmente ejecutado,2024-06-21 07:32:11
5a4b2b00-6ec4-4623-99a3-d7e53bfa3e2e,PER-0104,Stephanie Gutiérrez,Administrativo,Paola Herrera,PRJ-2025-024,Infraestructura Cloud Piloto,evolutivo,2025-04-04,5.47,SQL_app,pendiente,Bloqueado por dependencia,2025-04-04 13:02:06
93693a75-5612-4968-bde3-94e7dfbf44f6,PER-0102,Tatiana Suárez,Operaciones,Carlos Mendoza,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-08-07,0.81,SQL_app,pendiente,Bloqueado por dependencia,2024-08-07 15:43:35
abebec74-80df-40fb-8026-1ba1bc8e4d0e,PER-0102,Tatiana Suárez,Operaciones,Carlos Mendoza,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2024-10-15,10.09,SQL_app,confirmado,Sin novedad,2024-10-15 18:48:16
45a8434b-4dd8-448b-a94e-bf148fe636ad,PER-0097,Stephanie Rojas,Calidad,Andrea Salcedo,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-09-29,5.18,SQL_app,confirmado,Atraso menor,2024-09-29 10:13:44
8249812b-504d-4db4-a857-ad7cd07ee052,PER-0041,Diana Díaz,Calidad,Andrea Salcedo,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-11-12,11.24,SQL_app,confirmado,,2024-11-12 16:18:16
5de730ed-67cb-42bd-aa0a-6aa3c21f5472,PER-0101,Melissa Sánchez,Infraestructura,Diego Castillo,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-08-25,3.11,SQL_app,confirmado,Atraso menor,2024-08-25 09:46:22
d9c00818-490a-4f42-ba18-1365def7faed,PER-0052,Ricardo Hernández,Soporte,Miguel Ríos,PRJ-2025-053,Automatización Expansión,mantenimiento,2025-02-21,10.32,SQL_app,corregido,,2025-02-21 17:03:57
c1157efd-888b-42d3-aee7-7d200def281e,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-029,Análisis de Datos Fase II,experimento,2024-12-17,22.05,SQL_app,rechazado,,2024-12-17 17:07:34
ba97882d-c65f-42ef-a75e-a0380cee2c61,PER-0018,Adriana Medina,Operaciones,Carlos Mendoza,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2024-10-17,1.69,SQL_app,pendiente,,2024-10-17 17:20:14
94c48e13-35e5-40be-bda4-489525bcae14,PER-0050,Sebastián Muñoz,Infraestructura,Diego Castillo,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-12-30,12.33,SQL_app,confirmado,,2024-12-30 17:04:14
6fd943b6-d7ae-4129-aff5-43946c23e08b,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-039,Mejora Continua Piloto,soporte,2025-01-06,4.67,SQL_app,confirmado,Parcialmente ejecutado,2025-01-06 17:23:24
a1c16562-5cdf-4e8c-9450-66ac98cd1c55,PER-0067,María Muñoz,Soporte,Miguel Ríos,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2024-07-27,2.07,SQL_app,confirmado,Atraso menor,2024-07-27 17:42:04
20dc208e-6737-4ffd-9aa7-c2f9219fcbcc,PER-0036,Sofía Guerrero,Investigación,Natalia Duarte,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-05-04,52.01,SQL_app,confirmado,Requiere aprobación,2024-05-04 12:27:17
4d51a64f-fb72-432b-bfd5-63a015bda879,PER-0074,Fernando Díaz,Calidad,Andrea Salcedo,PRJ-2025-003,Bienestar Implementación,experimento,2024-06-16,1.06,SQL_app,confirmado,,2024-06-16 12:28:35
bdd967af-84d4-47fb-8c29-028095a132aa,PER-0054,David Reyes,Recursos Humanos,Laura Ospina,PRJ-2025-016,Seguridad Piloto,soporte,2024-07-31,96.93,SQL_app,pendiente,,2024-07-31 09:27:10
462ec176-07c6-4216-ba30-44b498c97750,PER-0114,Carolina Pérez,Infraestructura,Diego Castillo,PRJ-2025-056,Experiencia Cliente Expansión,administrativo,2024-07-20,10.59,SQL_app,confirmado,Atraso menor,2024-07-20 11:04:12
bc91fe4d-ba54-4159-b607-8bd01b761b4d,PER-0049,Daniel Castro,Calidad,Andrea Salcedo,PRJ-2025-022,Automatización Piloto,proyecto,2024-11-21,72.75,SQL_app,confirmado,Parcialmente ejecutado,2024-11-21 13:02:36
4c6091d9-4628-478b-8290-298b1cc2e62e,PER-0011,Iván Herrera,Operaciones,Carlos Mendoza,PRJ-2025-036,Experiencia Cliente Fase II,evolutivo,2025-04-02,21.89,SQL_app,rechazado,,2025-04-02 16:49:11
84b8d0f4-358a-4bd5-b241-c028ee8e66a9,PER-0038,Sofía Aguilar,Operaciones,Carlos Mendoza,PRJ-2025-008,Bienestar Fase I,experimento,2025-01-29,0.25,SQL_app,corregido,Parcialmente ejecutado,2025-01-29 17:34:26
f0ad00d6-6b5b-4d2a-a0ff-52973deb2216,PER-0057,Tatiana Ríos,Desarrollo,Juliana Torres,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-05-25,16.26,SQL_app,confirmado,Completado a tiempo,2024-05-25 10:07:38
5da59a69-f67c-418b-9feb-3e1b46227d43,PER-0001,Andrés Sánchez,Desarrollo,Juliana Torres,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-11-10,5.65,SQL_app,corregido,Requiere aprobación,2024-11-10 09:14:07
09659f44-d4b3-445e-82a9-9985b1603cb3,PER-0025,Iván Flores,Calidad,Andrea Salcedo,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2025-04-08,4.0,SQL_app,confirmado,Sin novedad,2025-04-08 11:18:36
ff9fda6b-aa0d-4a7e-b087-4ec41bad2500,PER-0042,Mateo Suárez,Administrativo,,PRJ-2025-036,Experiencia Cliente Fase II,evolutivo,2025-03-17,4.01,SQL_app,confirmado,,2025-03-17 15:29:25
364c822e-3b94-4dd2-bec5-7a2428be7f0e,PER-0052,Ricardo Hernández,Soporte,Miguel Ríos,PRJ-2025-042,Experiencia Cliente Fase I,evolutivo,2024-10-09,2.07,SQL_app,confirmado,Parcialmente ejecutado,2024-10-09 11:56:05
3dd8a794-0fec-48d9-95de-59763e292002,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-050,Mejora Continua Piloto,mantenimiento,2025-03-03,10.45,SQL_app,corregido,Requiere aprobación,2025-03-03 07:01:26
6771d1cc-4b6b-460c-a95c-ce32ebb6477c,PER-0042,Mateo Suárez,Administrativo,Paola Herrera,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2025-04-22,6.01,SQL_app,confirmado,Completado a tiempo,2025-04-22 16:27:39
e8a87b80-14d8-4448-904d-d4cc8c42cd91,PER-0009,Paula Ramírez,Investigación,Natalia Duarte,PRJ-2025-022,Automatización Piloto,proyecto,2024-05-10,8.12,SQL_app,confirmado,Sin novedad,2024-05-10 10:20:13
b14a174b-6ab9-4ba1-9c5d-8a0f4bdf1e8c,PER-0079,Isabella Torres,Investigación,,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2024-07-03,1.47,SQL_app,confirmado,,2024-07-03 15:10:29
27b81771-bbf7-4e2b-8d3a-11b37fd95f60,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-042,Experiencia Cliente Fase I,evolutivo,2024-05-20,7.72,SQL_app,rechazado,Requiere aprobación,2024-05-20 16:25:22
c3f76541-b46b-4a05-b15b-4d1174aa3c85,PER-0067,María Muñoz,Soporte,Miguel Ríos,PRJ-2025-051,Seguridad Implementación,administrativo,2024-11-29,28.62,SQL_app,confirmado,Completado a tiempo,2024-11-29 18:14:19
04cd3e5c-6ec9-449c-864f-0ca51f98dda3,PER-0093,Jorge Ramírez,Desarrollo,Juliana Torres,PRJ-2025-030,Automatización Revisión,mantenimiento,2024-10-07,4.27,SQL_app,confirmado,Bloqueado por dependencia,2024-10-07 16:15:53
5fbacde4-abe2-4983-b355-a63b4bfcdb9b,PER-0111,Gabriel García,Investigación,Natalia Duarte,PRJ-2025-051,Seguridad Implementación,administrativo,2025-01-02,16.72,SQL_app,confirmado,Sin novedad,2025-01-02 11:01:33
0977b59f-4b58-47c9-8dec-a253148c7968,PER-0040,Santiago Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-030,Automatización Revisión,mantenimiento,2024-09-23,11.62,SQL_app,confirmado,Sin novedad,2024-09-23 09:38:46
8482a555-9feb-4585-8e33-e14e1e08ea8e,PER-0065,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-047,Análisis de Datos Piloto,otros,2024-11-08,11.04,SQL_app,confirmado,Completado a tiempo,2024-11-08 08:15:10
d725837a-a984-4d67-ad07-5998c7319d78,PER-0082,Iván Sánchez,Investigación,Natalia Duarte,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-11-05,189.42,SQL_app,confirmado,,2024-11-05 14:48:02
9f394b39-3bd5-4807-a8f3-12c54e0d231d,PER-0090,Andrés Martínez,Calidad,Andrea Salcedo,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2025-03-27,7.5,SQL_app,confirmado,Sin novedad,2025-03-27 12:21:30
7d05e7c5-aab0-41c5-aa7b-15c1f363433f,PER-0015,Sebastián Ortiz,Desarrollo,Juliana Torres,PRJ-2025-050,Mejora Continua Piloto,mantenimiento,2024-06-17,37.14,SQL_app,confirmado,Sin novedad,2024-06-17 11:24:59
aa1f4018-45a7-4406-a1a5-8ca35933bf4e,PER-0033,Marcela Sánchez,Soporte,Miguel Ríos,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-10-02,1.29,SQL_app,confirmado,Requiere aprobación,2024-10-02 08:08:49
cfe3823e-84e4-415f-92c5-a78332b335d0,PER-0009,Paula Ramírez,Investigación,Natalia Duarte,PRJ-2025-050,Mejora Continua Piloto,mantenimiento,2025-04-22,1.57,SQL_app,rechazado,Sin novedad,2025-04-22 10:21:37
8d85b98a-5d51-4ae3-a7c1-00d348d06f62,PER-0058,Iván Torres,Investigación,,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-08-17,1.01,SQL_app,corregido,OK,2024-08-17 16:39:13
465fc814-0eb9-489c-ae5e-cacbe77fd400,PER-0112,Diana Muñoz,Desarrollo,Juliana Torres,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2024-07-25,264.62,SQL_app,confirmado,Sin novedad,2024-07-25 10:05:04
7cc3ea6f-cbd8-4606-a7dc-8c53fd08039f,PER-0035,Santiago Mora,Recursos Humanos,Laura Ospina,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2024-05-04,10.68,SQL_app,confirmado,,2024-05-04 13:10:59
f213c9d3-e85b-4e2b-bc2a-f7ff97a192fe,PER-0052,Ricardo Hernández,Soporte,Miguel Ríos,PRJ-2025-025,Análisis de Datos Fase II,soporte,2025-03-09,6.48,SQL_app,confirmado,,2025-03-09 13:13:41
74bf4c7b-5eb4-4c1f-9925-bc1cf7c9e6ca,PER-0085,Luis Ríos,Administrativo,Paola Herrera,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-05-02,0.25,SQL_app,confirmado,Sin novedad,2024-05-02 15:53:01
18eab55e-c1d8-4e69-894d-468daa59eb42,PER-0052,Ricardo Hernández,Soporte,Miguel Ríos,PRJ-2025-048,Gestión del Cambio Fase I,soporte,2025-03-10,2.1,SQL_app,pendiente,Completado a tiempo,2025-03-10 13:48:37
c7485085-220b-476d-8b76-6a757241745c,PER-0107,Paula Hernández,Soporte,Miguel Ríos,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2025-02-05,132.22,SQL_app,confirmado,Completado a tiempo,2025-02-05 08:29:16
eaac519e-9291-44d8-8421-0ae8a02823b6,PER-0085,Luis Ríos,Administrativo,Paola Herrera,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-06-15,5.14,SQL_app,confirmado,Requiere aprobación,2024-06-15 07:10:10
4ddb3ac5-0c6d-4836-8b6e-3e7ddb458f5b,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2024-07-03,37.89,SQL_app,confirmado,Atraso menor,2024-07-03 10:12:08
f24ac574-1ae8-4493-90e6-d55690da3c4a,PER-0083,Germán Flores,Calidad,,PRJ-2025-022,Automatización Piloto,proyecto,2024-11-10,102.25,SQL_app,confirmado,OK,2024-11-10 10:13:56
